TICKER;PER;DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOL
SBER;60;20200914;130000;223.7900000;224.4500000;223.1700000;223.9000000;4844020
SBER;60;20200914;140000;223.9000000;224.7200000;223.8500000;224.3700000;3193720
SBER;60;20200914;150000;224.3900000;224.5600000;223.9200000;224.2400000;2068190
SBER;60;20200914;160000;224.2400000;224.3400000;223.5300000;223.8200000;2841240
SBER;60;20200914;170000;223.8000000;225.8000000;223.7100000;225.2500000;6193940
SBER;60;20200914;180000;225.2100000;227.0000000;225.2100000;226.9800000;10398460
SBER;60;20200914;190000;226.9600000;227.4600000;226.5000000;227.0700000;9811660
SBER;60;20200914;200000;227.0000000;227.1800000;226.7400000;227.1000000;662120
SBER;60;20200914;210000;227.0400000;227.2700000;227.0400000;227.1400000;391650
SBER;60;20200914;220000;227.1500000;227.5400000;227.1100000;227.4300000;759020
SBER;60;20200914;230000;227.3600000;227.5000000;227.3000000;227.4400000;465570
SBER;60;20200915;000000;227.4400000;227.5000000;227.2600000;227.3700000;507250
SBER;60;20200915;110000;228.2100000;229.0000000;227.3900000;228.3800000;10006160
SBER;60;20200915;120000;228.3500000;229.8000000;228.3000000;229.6700000;7331280
SBER;60;20200915;130000;229.6600000;230.7500000;229.3500000;230.4400000;8118310
SBER;60;20200915;140000;230.4400000;231.5000000;230.2200000;230.3800000;8347430
SBER;60;20200915;150000;230.4400000;231.1400000;229.7000000;231.0200000;4403900
SBER;60;20200915;160000;231.0100000;231.9500000;231.0000000;231.6200000;5475650
SBER;60;20200915;170000;231.6000000;231.9500000;230.6500000;230.9400000;6726790
SBER;60;20200915;180000;230.9400000;231.5000000;230.7000000;231.0100000;4063270
SBER;60;20200915;190000;230.9500000;231.5000000;230.8200000;231.3000000;4615480
SBER;60;20200915;200000;231.3900000;231.4100000;231.1000000;231.4000000;539830
SBER;60;20200915;210000;231.3900000;231.5000000;231.0700000;231.2200000;488420
SBER;60;20200915;220000;231.2200000;231.4500000;231.0000000;231.4500000;476750
SBER;60;20200915;230000;231.4500000;231.4900000;230.9900000;231.1100000;500490
SBER;60;20200916;000000;231.1700000;231.5000000;231.0100000;231.5000000;648730
SBER;60;20200916;110000;231.7300000;232.6000000;230.1500000;231.6100000;11307540
SBER;60;20200916;120000;231.6100000;231.9300000;230.4000000;230.6800000;5178750
SBER;60;20200916;130000;230.6600000;231.4500000;230.3000000;230.5200000;3001080
SBER;60;20200916;140000;230.5800000;231.2000000;230.3500000;230.9000000;1877220
SBER;60;20200916;150000;230.8100000;231.5000000;230.7100000;231.1900000;3004460
SBER;60;20200916;160000;231.1900000;231.5000000;230.7500000;230.8100000;2594930
SBER;60;20200916;170000;230.8000000;231.1800000;230.5300000;230.8500000;2857460
SBER;60;20200916;180000;230.8800000;231.5000000;230.6600000;231.2000000;4117280
SBER;60;20200916;190000;231.2000000;231.3800000;230.8500000;231.3500000;2765320
SBER;60;20200916;200000;231.1600000;231.4000000;231.0500000;231.2700000;476270
SBER;60;20200916;210000;231.2700000;231.2700000;231.0100000;231.0500000;223630
SBER;60;20200916;220000;231.0500000;231.8000000;231.0500000;231.5100000;1084560
SBER;60;20200916;230000;231.5200000;231.6000000;231.1900000;231.1900000;709150
SBER;60;20200917;000000;231.2100000;231.4500000;231.0600000;231.0600000;350180
SBER;60;20200917;110000;229.1000000;229.8500000;228.5700000;229.2700000;11563440
SBER;60;20200917;120000;229.2700000;229.3900000;228.6400000;229.0700000;4078890
SBER;60;20200917;130000;229.0700000;229.4400000;228.8200000;229.1800000;2008120
SBER;60;20200917;140000;229.1100000;230.0800000;229.1100000;229.5900000;4087060
SBER;60;20200917;150000;229.5600000;230.2500000;229.2100000;229.9100000;2045860
SBER;60;20200917;160000;229.9100000;230.9900000;229.9100000;230.4000000;7442350
SBER;60;20200917;170000;230.4000000;230.8900000;229.3700000;230.8100000;4183780
SBER;60;20200917;180000;230.8200000;231.4900000;230.0000000;231.1100000;6114130
SBER;60;20200917;190000;231.1100000;231.7500000;231.1100000;231.7500000;5181490
SBER;60;20200917;200000;231.5000000;231.7500000;231.0200000;231.3800000;1036540
SBER;60;20200917;210000;231.3800000;231.5000000;231.1700000;231.4500000;244030
SBER;60;20200917;220000;231.4500000;231.5000000;231.3200000;231.4800000;246190
SBER;60;20200917;230000;231.4800000;231.4800000;231.3000000;231.3700000;293170
SBER;60;20200918;000000;231.3600000;231.4600000;231.3100000;231.4600000;337510
SBER;60;20200918;110000;232.0100000;232.5900000;231.0300000;231.3500000;9993050
SBER;60;20200918;120000;231.3800000;231.7800000;230.8400000;231.5400000;3033240
SBER;60;20200918;130000;231.5400000;232.2500000;231.4100000;231.8300000;2829450
SBER;60;20200918;140000;231.8500000;232.0700000;231.4200000;231.7600000;1337360
SBER;60;20200918;150000;231.7600000;231.9200000;230.9200000;231.2000000;2029950
SBER;60;20200918;160000;231.2000000;231.6000000;230.7000000;231.2900000;2667590
SBER;60;20200918;170000;231.2800000;231.5300000;230.6100000;230.8700000;2728880
SBER;60;20200918;180000;230.8700000;231.0500000;229.7200000;229.9800000;6750250
SBER;60;20200918;190000;229.9700000;230.0900000;229.0000000;229.0000000;19232020
SBER;60;20200918;200000;229.4400000;230.1900000;229.3100000;229.6300000;1754140
SBER;60;20200918;210000;229.6300000;229.8200000;229.1100000;229.3400000;861880
SBER;60;20200918;220000;229.3700000;229.7500000;229.2100000;229.5700000;314410
SBER;60;20200918;230000;229.6800000;230.0000000;229.5900000;229.5900000;378430
SBER;60;20200919;000000;229.5900000;230.3000000;229.5200000;230.3000000;657550
SBER;60;20200921;110000;229.8800000;230.0700000;227.7500000;228.5300000;11260370
SBER;60;20200921;120000;228.5500000;228.8600000;227.2700000;227.5600000;6714830
SBER;60;20200921;130000;227.5600000;228.4500000;226.8100000;226.9100000;6575740
SBER;60;20200921;140000;226.9000000;227.2300000;225.8700000;226.1200000;8827380
SBER;60;20200921;150000;226.1200000;226.5300000;225.0200000;226.5300000;5680840
SBER;60;20200921;160000;226.5100000;226.8500000;224.8500000;225.2900000;5040780
SBER;60;20200921;170000;225.3500000;225.5600000;223.4900000;225.2900000;9252170
SBER;60;20200921;180000;225.2500000;225.2600000;223.6400000;224.4400000;6729610
SBER;60;20200921;190000;224.4700000;225.9800000;224.4400000;224.6400000;6194230
SBER;60;20200921;200000;224.8800000;225.7500000;224.8700000;225.2600000;1078870
SBER;60;20200921;210000;225.2600000;225.7700000;225.1300000;225.7300000;522650
SBER;60;20200921;220000;225.7300000;225.7500000;225.3000000;225.4800000;440260
SBER;60;20200921;230000;225.4800000;226.2600000;225.4400000;226.2600000;894630
SBER;60;20200922;000000;226.2700000;226.4700000;226.2300000;226.2500000;1040990
SBER;60;20200922;110000;226.0100000;227.7500000;225.4600000;226.8700000;10928880
SBER;60;20200922;120000;226.9600000;228.9000000;226.8500000;228.3000000;9384670
SBER;60;20200922;130000;228.3000000;228.9000000;227.8100000;228.2100000;4429280
SBER;60;20200922;140000;228.2600000;229.5800000;228.1300000;228.9500000;5370330
SBER;60;20200922;150000;228.9500000;230.1700000;228.9000000;229.2600000;6189000
SBER;60;20200922;160000;229.3400000;229.6400000;228.5100000;229.0500000;3740430
SBER;60;20200922;170000;229.0500000;230.2800000;228.9900000;229.6200000;5119390
SBER;60;20200922;180000;229.6400000;229.6400000;227.1100000;227.1800000;6944110
SBER;60;20200922;190000;227.1500000;228.2200000;227.0300000;227.0300000;6832040
SBER;60;20200922;200000;227.2100000;227.7900000;227.0600000;227.2000000;1012450
SBER;60;20200922;210000;227.2000000;227.8700000;227.0800000;227.7000000;789720
SBER;60;20200922;220000;227.7000000;228.1500000;227.6500000;227.9200000;1444820
SBER;60;20200922;230000;227.8500000;229.1200000;227.7000000;228.9000000;1632540
SBER;60;20200923;000000;228.9400000;230.0200000;228.8200000;229.8800000;2711460
SBER;60;20200923;110000;230.0500000;231.7000000;228.8000000;231.3200000;14580080
SBER;60;20200923;120000;231.3900000;231.9000000;230.8700000;231.3500000;7321200
SBER;60;20200923;130000;231.3500000;231.7800000;231.1700000;231.3200000;3320710
SBER;60;20200923;140000;231.3700000;231.3700000;230.1600000;231.0700000;5240830
SBER;60;20200923;150000;231.1200000;231.4000000;230.7000000;231.0000000;3005870
SBER;60;20200923;160000;231.0000000;231.1900000;230.6700000;230.9000000;1713810
SBER;60;20200923;170000;230.9000000;232.1000000;230.4000000;230.4000000;7479650
SBER;60;20200923;180000;230.4000000;230.6800000;228.1900000;229.0700000;13959860
SBER;60;20200923;190000;229.0100000;229.3900000;227.6100000;227.6100000;8748670
SBER;60;20200923;200000;227.9400000;229.1800000;227.6700000;229.0800000;1708350
SBER;60;20200923;210000;229.0800000;229.2000000;228.4700000;228.5200000;864370
SBER;60;20200923;220000;228.5200000;228.5200000;227.6300000;228.0500000;1266520
SBER;60;20200923;230000;228.1100000;228.3100000;227.7200000;228.1000000;1258620
SBER;60;20200924;000000;228.0700000;228.6700000;228.0000000;228.5000000;740940
SBER;60;20200924;110000;227.7000000;231.1000000;227.7000000;230.9000000;19045720
SBER;60;20200924;120000;230.9000000;230.9000000;225.7500000;227.1500000;17703660
SBER;60;20200924;130000;227.1700000;229.1500000;226.8300000;228.0500000;8393390
SBER;60;20200924;140000;228.0500000;229.1900000;228.0000000;229.0300000;4862180
SBER;60;20200924;150000;229.0000000;229.3300000;227.8500000;227.9000000;3768230
SBER;60;20200924;160000;227.9000000;228.2500000;226.8600000;227.6200000;4477650
SBER;60;20200924;170000;227.6200000;228.6300000;227.1200000;228.1600000;6870380
SBER;60;20200924;180000;228.2300000;228.9600000;227.4200000;227.8100000;6443340
SBER;60;20200924;190000;227.8400000;228.3600000;227.3200000;228.3600000;6305650
SBER;60;20200924;200000;228.4000000;228.7900000;227.6100000;228.2500000;1224400
SBER;60;20200924;210000;228.2500000;228.7800000;228.2100000;228.6000000;1128250
SBER;60;20200924;220000;228.6400000;228.6500000;227.9200000;228.0100000;856640
SBER;60;20200924;230000;228.0100000;228.4100000;227.9000000;228.2600000;450090
SBER;60;20200925;000000;228.2600000;228.3900000;228.0200000;228.1700000;300510
SBER;60;20200925;110000;229.0100000;229.3000000;226.5500000;227.4600000;13398000
SBER;60;20200925;120000;227.4600000;228.3300000;226.4000000;227.9400000;7870380
SBER;60;20200925;130000;227.8800000;228.2400000;226.8800000;227.5000000;4987160
SBER;60;20200925;140000;227.5000000;227.6900000;226.7000000;227.3100000;4226590
SBER;60;20200925;150000;227.3100000;227.7700000;226.8900000;227.5200000;2754340
SBER;60;20200925;160000;227.5300000;227.7200000;226.2800000;226.6000000;7523880
SBER;60;20200925;170000;226.6000000;227.3500000;226.2500000;227.2500000;4616730
SBER;60;20200925;180000;227.2600000;228.0800000;226.8100000;227.6500000;6233650
SBER;60;20200925;190000;227.6500000;228.0900000;227.2000000;227.5700000;5306610
SBER;60;20200925;200000;227.6000000;228.1000000;227.5700000;228.0900000;934710
SBER;60;20200925;210000;228.0200000;228.3000000;227.9800000;228.1500000;536120
SBER;60;20200925;220000;228.1700000;228.1700000;227.9600000;228.1500000;378790
SBER;60;20200925;230000;228.1600000;228.5000000;228.1500000;228.2900000;708370
SBER;60;20200926;000000;228.2600000;228.3600000;228.1700000;228.2400000;620600
SBER;60;20200928;110000;228.7900000;229.1000000;227.6800000;228.3800000;12085410
SBER;60;20200928;120000;228.3800000;228.8400000;228.2500000;228.5500000;3676590
SBER;60;20200928;130000;228.5500000;228.8400000;228.3400000;228.7200000;2467350
SBER;60;20200928;140000;228.7300000;229.5500000;228.5400000;228.5800000;5894670
SBER;60;20200928;150000;228.6400000;228.6800000;228.0000000;228.2700000;7372750
SBER;60;20200928;160000;228.2500000;228.8900000;228.0700000;228.2100000;3522790
SBER;60;20200928;170000;228.1900000;228.8100000;227.3500000;228.5900000;10488060
SBER;60;20200928;180000;228.6200000;229.2600000;228.2100000;228.3700000;10838600
SBER;60;20200928;190000;228.3800000;228.6300000;227.7600000;228.3200000;6127430
SBER;60;20200928;200000;228.4000000;228.7800000;228.3300000;228.7000000;497200
SBER;60;20200928;210000;228.7000000;228.7400000;228.2600000;228.4000000;320310
SBER;60;20200928;220000;228.4000000;228.6800000;228.3000000;228.6000000;436180
SBER;60;20200928;230000;228.6000000;228.6000000;228.4100000;228.5000000;194650
SBER;60;20200929;000000;228.5000000;228.6700000;228.4500000;228.6300000;316450
SBER;60;20200929;110000;228.8500000;228.8500000;226.8000000;227.0800000;12185130
SBER;60;20200929;120000;227.0800000;227.1000000;224.5000000;225.6100000;16697310
SBER;60;20200929;130000;225.6100000;226.7000000;225.5000000;226.5900000;6733800
SBER;60;20200929;140000;226.5500000;227.3000000;225.9000000;225.9900000;6267270
SBER;60;20200929;150000;225.9900000;226.9200000;225.3200000;225.5400000;6525090
SBER;60;20200929;160000;225.5400000;225.6700000;224.5000000;225.1600000;7996750
SBER;60;20200929;170000;225.1600000;225.9900000;225.1100000;225.5800000;5323630
SBER;60;20200929;180000;225.5700000;225.8200000;223.1000000;223.8000000;16040320
SBER;60;20200929;190000;223.8000000;224.9000000;223.3000000;224.9000000;9063350
SBER;60;20200929;200000;224.8500000;225.4000000;224.5600000;225.1000000;1291180
SBER;60;20200929;210000;225.1000000;225.3500000;225.0200000;225.3200000;446490
SBER;60;20200929;220000;225.3200000;225.5800000;225.3200000;225.5000000;788080
SBER;60;20200929;230000;225.5000000;225.7000000;225.2700000;225.3500000;661430
SBER;60;20200930;000000;225.3000000;225.6700000;225.2700000;225.4800000;360280
SBER;60;20200930;110000;224.4400000;225.4400000;223.2500000;224.9700000;10682820
SBER;60;20200930;120000;224.9600000;225.7400000;224.6000000;225.5200000;6236130
SBER;60;20200930;130000;225.5200000;225.6500000;224.6800000;225.4200000;4233300
SBER;60;20200930;140000;225.4200000;227.6300000;225.0700000;227.0000000;11136990
SBER;60;20200930;150000;226.9400000;228.0700000;226.4500000;227.6500000;4822620
SBER;60;20200930;160000;227.6600000;228.6500000;227.6600000;227.7500000;5769880
SBER;60;20200930;170000;227.7500000;228.6000000;227.1500000;228.4600000;5088920
SBER;60;20200930;180000;228.4600000;230.7500000;228.4500000;229.2100000;15670710
SBER;60;20200930;190000;229.2000000;229.2700000;228.0000000;228.0000000;8811820
SBER;60;20200930;200000;228.1400000;229.2200000;228.1400000;228.8100000;1631910
SBER;60;20200930;210000;228.8100000;229.1400000;228.6800000;229.1200000;882810
SBER;60;20200930;220000;229.1400000;229.5000000;228.7400000;228.8900000;1509600
SBER;60;20200930;230000;228.9700000;229.4400000;228.8900000;229.1400000;1447800
SBER;60;20201001;000000;229.0800000;229.2200000;228.6300000;229.1400000;621760
SBER;60;20201001;110000;229.1400000;229.9000000;228.5600000;229.1900000;10642620
SBER;60;20201001;120000;229.1700000;229.5000000;227.5900000;227.9000000;6488300
SBER;60;20201001;130000;227.9100000;228.8900000;227.6000000;228.7200000;4365350
SBER;60;20201001;140000;228.6700000;229.3000000;228.4600000;228.9600000;5747700
SBER;60;20201001;150000;228.9400000;229.4900000;228.7700000;229.0800000;4664720
SBER;60;20201001;160000;229.0800000;229.2800000;228.7500000;229.0900000;5336640
SBER;60;20201001;170000;229.0900000;229.2200000;228.0800000;228.3200000;8297240
SBER;60;20201001;180000;228.3400000;228.8200000;227.6700000;228.8000000;10067260
SBER;60;20201001;190000;228.8000000;228.8500000;228.1100000;228.8500000;11934950
SBER;60;20201001;200000;228.8600000;228.8600000;227.8000000;228.0500000;2903970
SBER;60;20201001;210000;228.0500000;228.1000000;227.5100000;227.6900000;1847560
SBER;60;20201001;220000;227.6900000;227.8000000;226.9300000;227.3000000;1876280
SBER;60;20201001;230000;227.3000000;227.3700000;226.9200000;227.1100000;1337310
SBER;60;20201002;000000;227.1100000;227.3300000;226.8600000;227.2300000;2185560
SBER;60;20201002;110000;210.4000000;211.3900000;207.7700000;208.4000000;51798740
SBER;60;20201002;120000;208.4000000;208.7000000;206.5000000;206.7400000;20107230
SBER;60;20201002;130000;206.7200000;207.5800000;206.6300000;207.2600000;7475100
SBER;60;20201002;140000;207.2400000;208.7000000;207.0000000;208.1900000;6044140
SBER;60;20201002;150000;208.1800000;208.3100000;207.8000000;208.1600000;4180410
SBER;60;20201002;160000;208.1000000;208.7000000;207.6600000;207.7400000;4341420
SBER;60;20201002;170000;207.7500000;208.3500000;207.5400000;208.0000000;5644710
SBER;60;20201002;180000;208.0000000;208.1900000;207.7000000;207.9800000;4591430
SBER;60;20201002;190000;207.9800000;208.2600000;207.8000000;208.1600000;5276750
SBER;60;20201002;200000;208.1600000;209.3000000;207.9000000;209.1200000;1679740
SBER;60;20201002;210000;209.1000000;209.1800000;208.9000000;208.9100000;696950
SBER;60;20201002;220000;208.9100000;209.1800000;208.9000000;209.0100000;547320
SBER;60;20201002;230000;209.0100000;209.0800000;208.8800000;208.8800000;537100
SBER;60;20201003;000000;208.8800000;208.9800000;208.7500000;208.8000000;412220
SBER;60;20201005;110000;209.6000000;210.6900000;208.3000000;208.9000000;9714680
SBER;60;20201005;120000;208.8100000;209.5700000;207.7200000;207.9200000;5556030
SBER;60;20201005;130000;207.8800000;208.4900000;207.8300000;207.9400000;4788000
SBER;60;20201005;140000;207.9400000;208.5800000;207.8400000;208.0100000;4298160
SBER;60;20201005;150000;208.0800000;208.3400000;207.9100000;208.1400000;3155300
SBER;60;20201005;160000;208.1400000;208.7000000;208.0100000;208.1200000;2201950
SBER;60;20201005;170000;208.1000000;208.4900000;207.8400000;207.9400000;3139090
SBER;60;20201005;180000;208.0100000;209.0500000;208.0000000;208.9300000;5003290
SBER;60;20201005;190000;208.9200000;209.0600000;208.3800000;208.7900000;5605090
SBER;60;20201005;200000;208.8300000;208.9000000;208.6100000;208.7600000;379090
SBER;60;20201005;210000;208.7600000;208.8900000;208.7000000;208.7800000;514800
SBER;60;20201005;220000;208.7600000;208.7700000;208.6000000;208.7700000;319340
SBER;60;20201005;230000;208.7700000;209.0100000;208.6700000;208.9100000;540430
SBER;60;20201006;000000;208.9000000;209.0000000;208.7700000;208.8900000;288700
SBER;60;20201006;110000;209.0000000;210.3500000;208.3500000;210.0500000;13238910
SBER;60;20201006;120000;210.0500000;210.8700000;209.7700000;210.7000000;11553820
SBER;60;20201006;130000;210.7000000;211.9100000;210.5700000;210.8900000;10283530
SBER;60;20201006;140000;210.8700000;212.0800000;210.2200000;211.8700000;11914890
SBER;60;20201006;150000;211.8700000;212.8200000;211.8300000;212.5000000;11125320
SBER;60;20201006;160000;212.5100000;212.9900000;212.1300000;212.8300000;5928820
SBER;60;20201006;170000;212.8300000;212.9400000;211.7700000;212.7400000;6448980
SBER;60;20201006;180000;212.6900000;212.8800000;212.1900000;212.4000000;5012910
SBER;60;20201006;190000;212.4000000;212.6100000;211.8200000;212.2100000;5351470
SBER;60;20201006;200000;212.2100000;212.5400000;211.8700000;212.5100000;596670
SBER;60;20201006;210000;212.5100000;212.5200000;212.1000000;212.3000000;291080
SBER;60;20201006;220000;212.2900000;212.6000000;210.7600000;211.4200000;1585380
SBER;60;20201006;230000;211.4000000;211.5000000;210.8000000;211.0400000;2420170
SBER;60;20201007;000000;211.0400000;211.3600000;211.0000000;211.1800000;1742190
SBER;60;20201007;110000;211.3100000;212.6600000;210.1200000;210.2900000;13336210
SBER;60;20201007;120000;210.2900000;210.8300000;209.7500000;210.6800000;9863240
SBER;60;20201007;130000;210.7000000;210.7200000;209.5500000;210.0100000;6207210
SBER;60;20201007;140000;209.9900000;210.1900000;209.0300000;209.8500000;5128910
SBER;60;20201007;150000;209.8700000;210.1200000;209.0500000;210.0100000;4761370
SBER;60;20201007;160000;210.0100000;210.9800000;209.8500000;210.8500000;4329860
SBER;60;20201007;170000;210.8300000;210.8800000;209.9800000;210.4800000;4302190
SBER;60;20201007;180000;210.5000000;210.7300000;210.1500000;210.4200000;4624940
SBER;60;20201007;190000;210.3900000;210.5200000;209.9300000;210.5000000;7156220
SBER;60;20201007;200000;210.1400000;210.4900000;210.0500000;210.2500000;407630
SBER;60;20201007;210000;210.2600000;210.6900000;210.2600000;210.6300000;637190
SBER;60;20201007;220000;210.5800000;210.7500000;210.4400000;210.6700000;344290
SBER;60;20201007;230000;210.6700000;210.8200000;210.5300000;210.6200000;610470
SBER;60;20201008;000000;210.6200000;210.7200000;210.5000000;210.6000000;228830
SBER;60;20201008;110000;211.2100000;211.4300000;210.2000000;210.6800000;6464420
SBER;60;20201008;120000;210.6800000;210.9300000;209.0500000;209.7400000;6464830
SBER;60;20201008;130000;209.7400000;209.9400000;209.0200000;209.2700000;3227210
SBER;60;20201008;140000;209.2600000;209.5200000;208.6200000;209.0600000;4730890
SBER;60;20201008;150000;209.0500000;209.3100000;208.2100000;208.4300000;3695190
SBER;60;20201008;160000;208.4200000;208.5000000;207.8100000;208.3900000;7004720
SBER;60;20201008;170000;208.3900000;208.4500000;207.4200000;207.6300000;5626290
SBER;60;20201008;180000;207.6100000;208.2900000;207.2600000;207.9500000;4814380
SBER;60;20201008;190000;207.9500000;208.2800000;207.5100000;208.0000000;5382690
SBER;60;20201008;200000;207.9900000;208.3400000;207.6900000;208.2700000;459410
SBER;60;20201008;210000;208.2700000;208.4400000;208.0000000;208.0800000;421610
SBER;60;20201008;220000;208.0600000;208.1800000;207.8800000;208.0200000;389930
SBER;60;20201008;230000;208.0300000;208.2500000;207.9500000;208.1100000;395390
SBER;60;20201009;000000;208.1800000;208.2000000;207.9500000;207.9700000;309760
SBER;60;20201009;110000;208.4600000;208.9600000;204.8100000;206.1100000;14566050
SBER;60;20201009;120000;206.1100000;206.7800000;204.4000000;205.1600000;12285970
SBER;60;20201009;130000;205.1400000;206.3000000;205.0000000;206.3000000;5863930
SBER;60;20201009;140000;206.3000000;206.4900000;206.1000000;206.3100000;3692710
SBER;60;20201009;150000;206.3200000;207.2500000;206.1200000;206.9100000;3365150
SBER;60;20201009;160000;206.9100000;206.9600000;206.0500000;206.4800000;2844970
SBER;60;20201009;170000;206.4800000;206.6300000;205.5000000;206.5100000;5532520
SBER;60;20201009;180000;206.5200000;207.5200000;205.8700000;206.9300000;5171150
SBER;60;20201009;190000;206.9700000;207.0800000;206.0000000;206.0000000;6011010
SBER;60;20201009;200000;206.3800000;206.6700000;205.9900000;206.0300000;975470
SBER;60;20201009;210000;206.0700000;206.2400000;205.8400000;206.1500000;447460
SBER;60;20201009;220000;206.1700000;206.1900000;205.7800000;205.8500000;311300
SBER;60;20201009;230000;205.9100000;206.0000000;205.8200000;205.9000000;256230
SBER;60;20201010;000000;205.8200000;205.9000000;204.7000000;205.3800000;4140740
SBER;60;20201012;110000;205.9700000;206.9300000;204.5700000;206.5000000;7040550
SBER;60;20201012;120000;206.4600000;207.0700000;206.0600000;206.2200000;4149720
SBER;60;20201012;130000;206.2500000;206.9400000;206.1800000;206.6000000;3190990
SBER;60;20201012;140000;206.5600000;208.1500000;206.5100000;208.0100000;5808900
SBER;60;20201012;150000;208.0800000;208.4900000;207.6500000;208.0000000;3297600
SBER;60;20201012;160000;207.9900000;208.2800000;207.1000000;207.3800000;2967530
SBER;60;20201012;170000;207.3800000;207.4100000;205.9400000;206.3400000;8200320
SBER;60;20201012;180000;206.3600000;206.3700000;205.5800000;206.0700000;8207700
SBER;60;20201012;190000;206.0600000;206.2900000;205.4300000;205.5800000;7112630
SBER;60;20201012;200000;205.5600000;206.2000000;205.5200000;205.8400000;576760
SBER;60;20201012;210000;205.8500000;206.1600000;205.8300000;206.1300000;426650
SBER;60;20201012;220000;206.1300000;206.1500000;206.0200000;206.0500000;309730
SBER;60;20201012;230000;206.0800000;206.1800000;205.9600000;206.0000000;286590
SBER;60;20201013;000000;206.0000000;206.2500000;205.9700000;206.1800000;484170
SBER;60;20201013;110000;205.9200000;206.4400000;205.3500000;205.8000000;6214240
SBER;60;20201013;120000;205.7800000;207.4400000;205.7100000;207.3400000;6154760
SBER;60;20201013;130000;207.3400000;207.5800000;206.8100000;207.4500000;3564730
SBER;60;20201013;140000;207.4400000;207.6400000;206.3000000;206.4300000;3285490
SBER;60;20201013;150000;206.4100000;206.9000000;206.2700000;206.3400000;2248240
SBER;60;20201013;160000;206.3400000;206.6800000;205.9400000;206.1300000;5297110
SBER;60;20201013;170000;206.1200000;206.2700000;204.8600000;205.2800000;6848660
SBER;60;20201013;180000;205.2700000;205.5700000;204.7700000;205.1800000;4208510
SBER;60;20201013;190000;205.1800000;205.5000000;204.8600000;205.0000000;6243400
SBER;60;20201013;200000;205.0500000;205.5000000;205.0000000;205.2900000;485070
SBER;60;20201013;210000;205.2900000;205.3700000;205.0100000;205.0300000;362220
SBER;60;20201013;220000;205.0300000;205.1000000;204.9000000;204.9800000;681360
SBER;60;20201013;230000;204.9800000;205.3400000;204.9800000;205.3000000;143880
SBER;60;20201014;000000;205.3000000;205.3700000;205.0300000;205.0300000;257790
SBER;60;20201014;110000;205.1300000;206.3500000;204.7800000;206.3300000;7609090
SBER;60;20201014;120000;206.3300000;207.0600000;206.1000000;206.7000000;5183360
SBER;60;20201014;130000;206.7100000;207.2400000;206.2000000;206.3500000;4122720
SBER;60;20201014;140000;206.3200000;206.6000000;205.9500000;206.3400000;2655830
SBER;60;20201014;150000;206.3000000;206.9900000;206.0300000;206.3200000;3027840
SBER;60;20201014;160000;206.2700000;207.3900000;205.7800000;207.2200000;5523960
SBER;60;20201014;170000;207.2800000;208.0000000;207.1300000;207.2400000;6819030
SBER;60;20201014;180000;207.2500000;207.6800000;206.7400000;207.0500000;4141920
SBER;60;20201014;190000;207.0600000;207.8000000;206.8800000;207.8000000;5036390
SBER;60;20201014;200000;207.4000000;207.9000000;207.0000000;207.3000000;1220080
SBER;60;20201014;210000;207.2700000;207.4200000;207.1300000;207.3900000;271260
SBER;60;20201014;220000;207.3300000;207.4700000;207.2400000;207.4300000;254050
SBER;60;20201014;230000;207.4500000;207.8500000;207.4200000;207.7400000;667860
SBER;60;20201015;000000;207.7400000;207.8400000;207.6300000;207.8300000;266840
SBER;60;20201015;110000;207.4500000;207.5700000;206.2600000;206.5300000;8116680
SBER;60;20201015;120000;206.5500000;206.5500000;205.5000000;205.9600000;5880380
SBER;60;20201015;130000;205.9000000;206.1400000;205.6000000;205.9700000;3241460
SBER;60;20201015;140000;205.9700000;206.3000000;205.4700000;205.7000000;2761910
SBER;60;20201015;150000;205.7100000;205.7500000;204.7900000;205.1500000;6972310
SBER;60;20201015;160000;205.1800000;205.4500000;204.5600000;204.5600000;4438350
SBER;60;20201015;170000;204.5600000;204.6900000;202.8800000;203.4700000;15840250
SBER;60;20201015;180000;203.4600000;203.4800000;201.9500000;202.1800000;13620550
SBER;60;20201015;190000;202.1600000;203.4900000;202.0900000;203.3500000;11157440
SBER;60;20201015;200000;203.0200000;203.3400000;202.8300000;203.3000000;639700
SBER;60;20201015;210000;203.3000000;203.9100000;203.1800000;203.7300000;1427610
SBER;60;20201015;220000;203.7300000;204.6100000;203.6400000;204.1300000;1372930
SBER;60;20201015;230000;204.1500000;204.2900000;203.8300000;203.9000000;517670
SBER;60;20201016;000000;203.9200000;204.0000000;203.5600000;203.8500000;465870
SBER;60;20201016;110000;204.0100000;204.2500000;202.0100000;203.0200000;11995340
SBER;60;20201016;120000;202.9800000;203.3900000;202.5200000;203.0100000;4190630
SBER;60;20201016;130000;203.0100000;203.2000000;200.7500000;200.7600000;10145950
SBER;60;20201016;140000;200.8100000;201.8800000;200.5000000;201.6800000;5710420
SBER;60;20201016;150000;201.6800000;202.1500000;201.3200000;201.9800000;3433520
SBER;60;20201016;160000;201.9900000;202.7800000;201.8200000;202.0000000;7277490
SBER;60;20201016;170000;201.9800000;202.5900000;201.5400000;202.2300000;5194550
SBER;60;20201016;180000;202.2300000;202.5500000;201.9800000;202.3100000;5444940
